model,dataset,psnr,ssim,lpips,num_images,params_M,gmacs,mean_ms,std_ms,peak_mem_GB,model_size_MB
nafnet_w32,Rain100H,30.434533443450928,0.8936945110559463,0.21361772820353508,100,29.159715,16.064958464,11.256353378295898,0.15229620039463043,0.19321344,116.877217
nafnet_w32,Rain100L,37.32485210418701,0.9720422166585923,0.09787604555487633,100,29.159715,16.064958464,11.256353378295898,0.15229620039463043,0.19321344,116.877217
nafnet_w32,Test100,30.812806285157496,0.9148575657484482,0.1768941716576109,98,29.159715,16.064958464,11.256353378295898,0.15229620039463043,0.19321344,116.877217
nafnet_w32,Test1200,33.46308909416199,0.9311206036806107,0.1576792718640839,1200,29.159715,16.064958464,11.256353378295898,0.15229620039463043,0.19321344,116.877217
nafnet_w32,Test2800,33.63182691097259,0.9410533948242664,0.11563029196312917,2800,29.159715,16.064958464,11.256353378295898,0.15229620039463043,0.19321344,116.877217
